Process,Species,Covariate,Mean,SD,2.5CI,50CI,97.5CI,Rhat,ESS,5.0CI,95.0CI
Detection,Cliff Swallow,Intercept,-1.8367,1.0922,-4.015,-1.8012,0.1658,1.003,639,-3.6981,-0.1208
Detection,Common Grackle,Intercept,-1.1873,0.2294,-1.6391,-1.195,-0.7279,1.0128,1380,-1.5606,-0.8116
Detection,Cooper's Hawk,Intercept,-1.2478,0.6727,-2.6828,-1.228,0.0787,1.0016,1235,-2.454,-0.2002
Detection,Common Yellowthroat,Intercept,0.1028,0.2097,-0.3049,0.1085,0.5048,1.0355,1357,-0.2395,0.4558
Detection,Dark-eyed Junco,Intercept,-0.9113,0.4098,-1.7383,-0.8948,-0.1659,0.9994,1200,-1.6068,-0.2767
Detection,Downy Woodpecker,Intercept,-0.0589,0.1286,-0.3064,-0.0586,0.1883,1.0195,1200,-0.2704,0.1512
Detection,Eastern Bluebird,Intercept,-1.4942,0.3896,-2.2935,-1.4851,-0.7693,1.0166,959,-2.1398,-0.8748
Detection,Eastern Kingbird,Intercept,-0.4291,0.5149,-1.4336,-0.4211,0.5673,1.0136,1200,-1.2666,0.4599
Detection,Eastern Meadowlark,Intercept,-0.9043,0.9187,-2.765,-0.863,0.7879,1.0029,1320,-2.4745,0.5381
Detection,Eastern Phoebe,Intercept,-1.1379,0.4401,-2.0233,-1.1184,-0.2874,1.004,1200,-1.8792,-0.4544
Detection,Eastern Towhee,Intercept,-0.5204,0.2702,-1.062,-0.5209,-0.0029,1.0073,1200,-0.9564,-0.0877
Detection,Eastern Wood-Pewee,Intercept,1.028,0.1189,0.7945,1.0212,1.2633,1.0073,1200,0.8374,1.2274
Detection,European Starling,Intercept,-0.5333,0.3281,-1.1785,-0.5247,0.0905,0.9996,1200,-1.0908,-0.0085
Detection,Field Sparrow,Intercept,0.7355,0.3961,-0.0553,0.7252,1.4843,1.002,1200,0.0784,1.3697
Detection,Great Blue Heron,Intercept,-1.8673,0.7224,-3.4583,-1.8091,-0.5656,1.0068,772,-3.1623,-0.7614
Detection,Great Crested Flycatcher,Intercept,-1.1196,0.1908,-1.4849,-1.1226,-0.7404,1.0131,890,-1.4366,-0.7951
Detection,Great Horned Owl,Intercept,-1.8683,1.2221,-4.4594,-1.8284,0.4145,1.0121,627,-4.0969,0.0593
Detection,Gray Catbird,Intercept,0.152,0.1641,-0.1766,0.156,0.4633,1.0161,1200,-0.1268,0.4172
Detection,Green Heron,Intercept,-1.735,1.1629,-4.0856,-1.7016,0.4264,1.0097,787,-3.7752,0.1287
Detection,Hairy Woodpecker,Intercept,-1.7415,0.2663,-2.2815,-1.731,-1.2302,1.0136,841,-2.1851,-1.3014
Detection,Herring Gull,Intercept,-0.5064,1.0113,-2.5534,-0.4446,1.3215,0.9999,1200,-2.2683,1.0595
Detection,Hermit Thrush,Intercept,0.5429,0.8029,-1.0748,0.5285,2.1675,1.0013,1200,-0.7537,1.8752
Detection,House Finch,Intercept,-1.8377,0.4478,-2.6998,-1.8331,-0.9561,1.0242,890,-2.5746,-1.1312
Detection,House Sparrow,Intercept,-0.2962,0.2909,-0.8856,-0.2965,0.2578,1,1327,-0.7742,0.1797
Detection,Hooded Warbler,Intercept,0.1753,0.2027,-0.2112,0.174,0.5865,1.003,1200,-0.1664,0.508
Detection,House Wren,Intercept,0.464,0.1592,0.1455,0.4705,0.7518,0.9993,1200,0.1948,0.7169
Detection,Indigo Bunting,Intercept,0.0933,0.1658,-0.2318,0.097,0.4259,1.0055,983,-0.1754,0.3703
Detection,Killdeer,Intercept,-0.9432,0.5912,-2.0994,-0.9184,0.1337,1.0123,1003,-1.9807,-0.0357
Detection,Louisiana Waterthrush,Intercept,-0.9444,0.5278,-2.0265,-0.9172,-0.0144,1.0078,1200,-1.8706,-0.1276
Detection,Mallard,Intercept,-1.8839,0.8827,-3.7381,-1.8007,-0.3214,1.0321,479,-3.4326,-0.522
Detection,Mourning Dove,Intercept,-1.379,0.3666,-2.0841,-1.3802,-0.6558,1.0101,1200,-1.9927,-0.7894
Detection,Northern Cardinal,Intercept,0.8398,0.1182,0.598,0.8438,1.0679,1.0053,1200,0.645,1.0357
Detection,Northern Flicker,Intercept,-1.7088,0.3163,-2.2743,-1.7312,-1.0598,1.004,787,-2.183,-1.1682
Detection,Northern Parula,Intercept,-1.6405,1.0742,-3.8835,-1.6044,0.3293,1.0072,879,-3.465,0.0158
Detection,Northern Rough-winged Swallow,Intercept,-1.6007,0.6056,-2.8328,-1.5879,-0.4858,1.0021,957,-2.6297,-0.6418
Detection,Orchard Oriole,Intercept,-1.0196,0.4229,-1.8503,-1.0169,-0.232,1.004,1200,-1.718,-0.2983
Detection,Ovenbird,Intercept,-0.2079,0.451,-1.155,-0.1855,0.6311,1.0057,1215,-0.956,0.4868
Detection,Pileated Woodpecker,Intercept,-1.8097,0.3005,-2.3579,-1.8209,-1.2412,1.0039,742,-2.2907,-1.3123
Detection,Purple Finch,Intercept,-1.7235,1.1111,-3.9456,-1.7424,0.5837,1.0187,748,-3.6376,0.0618
Detection,Purple Martin,Intercept,-1.5118,1.3291,-4.1105,-1.4958,1.05,1.0002,1014,-3.7995,0.7071
Detection,Rose-breasted Grosbeak,Intercept,-1.3327,0.3259,-1.9571,-1.3292,-0.709,1.004,855,-1.8789,-0.8033
Detection,Ring-billed Gull,Intercept,-0.8809,0.5683,-2.0897,-0.8566,0.1216,1.0003,648,-1.8103,-0.0205
Detection,Red-breasted Nuthatch,Intercept,-1.781,1.1536,-4.1967,-1.7196,0.2994,1.0022,672,-3.7854,0.054
Detection,Red-bellied Woodpecker,Intercept,0.3512,0.1094,0.1342,0.3522,0.5645,1,1200,0.1724,0.5309
Detection,Red-eyed Vireo,Intercept,0.9779,0.1124,0.7648,0.9796,1.202,1.0021,1446,0.7896,1.1626
Detection,Red-headed Woodpecker,Intercept,-1.8149,0.8086,-3.5041,-1.7591,-0.3246,1.0018,770,-3.1948,-0.5814
Detection,Rock Pigeon,Intercept,-1.7875,0.9944,-3.8305,-1.7442,0.0261,0.999,812,-3.4129,-0.1877
Detection,Red-shouldered Hawk,Intercept,-2.6709,0.5866,-3.6697,-2.7314,-1.4228,1.0163,420,-3.5466,-1.6617
Detection,Red-tailed Hawk,Intercept,-2.3845,0.6453,-3.6028,-2.3783,-1.112,1.028,402,-3.4122,-1.3376
Detection,Ruby-throated Hummingbird,Intercept,-2.4496,0.2736,-2.9486,-2.4767,-1.8809,1.0004,820,-2.8826,-1.9897
Detection,Red-winged Blackbird,Intercept,0.598,0.2025,0.2198,0.5905,0.9998,1.0003,1462,0.277,0.9475
Detection,Savannah Sparrow,Intercept,-0.552,1.0493,-2.7143,-0.5236,1.3909,0.9996,1200,-2.3353,1.131
Detection,Scarlet Tanager,Intercept,-0.5934,0.1628,-0.9025,-0.6039,-0.2612,1.0033,1200,-0.8566,-0.3162
Detection,Song Sparrow,Intercept,0.8645,0.1554,0.5658,0.8678,1.1596,1.0001,1200,0.6153,1.1076
Detection,Swamp Sparrow,Intercept,0.3635,0.5625,-0.7266,0.3428,1.4658,1.0023,1351,-0.5748,1.2995
Detection,Tennessee Warbler,Intercept,-1.4303,1.3505,-4.0629,-1.4535,1.2601,1.0007,832,-3.6931,0.7485
Detection,Tree Swallow,Intercept,-0.8026,0.5309,-1.8999,-0.7871,0.2283,0.9998,1200,-1.7292,0.0371
Detection,Tufted Titmouse,Intercept,0.6576,0.1113,0.4539,0.6615,0.8861,1.0028,1368,0.4778,0.8455
Detection,Turkey Vulture,Intercept,-2.4491,0.6222,-3.6384,-2.4809,-1.1709,1.0005,681,-3.4272,-1.3834
Detection,Veery,Intercept,-1.2947,0.5228,-2.364,-1.2833,-0.3025,1.006,994,-2.1902,-0.4173
Detection,Virginia Rail,Intercept,-1.4806,1.3193,-4.021,-1.5112,1.1589,1.007,881,-3.6123,0.7821
Detection,Warbling Vireo,Intercept,-0.0244,0.2801,-0.5786,-0.0177,0.498,1.0198,1200,-0.4968,0.4227
Detection,White-breasted Nuthatch,Intercept,-0.28,0.1261,-0.5327,-0.2818,-0.0251,1.0007,1200,-0.4849,-0.0705
Detection,White-eyed Vireo,Intercept,0.1657,0.9943,-1.8028,0.1673,2.1732,1.0055,1096,-1.4582,1.8157
Detection,Willow Flycatcher,Intercept,-0.2385,0.4419,-1.1316,-0.23,0.5933,1.0092,1200,-1.0006,0.4597
Detection,Wild Turkey,Intercept,-2.3893,0.9984,-4.4171,-2.3021,-0.6552,1.008,311,-4.1397,-0.8417
Detection,Winter Wren,Intercept,-0.93,0.9364,-2.8922,-0.9029,0.7728,1.0092,984,-2.5027,0.5341
Detection,Wood Duck,Intercept,-1.9061,0.9914,-3.8993,-1.8636,-0.0854,1.0003,791,-3.6356,-0.3322
Detection,Wood Thrush,Intercept,-0.2613,0.1573,-0.5751,-0.2575,0.0385,1.0015,1200,-0.5351,-0.008
Detection,Yellow-billed Cuckoo,Intercept,-2.4364,0.8146,-4.0035,-2.4027,-0.8602,1.0191,496,-3.8012,-1.1591
Detection,Yellow Warbler,Intercept,-0.064,0.2214,-0.4793,-0.0699,0.3739,1.019,1200,-0.4373,0.3085
Detection,Yellow-throated Vireo,Intercept,-1.6012,0.5299,-2.7454,-1.5778,-0.6005,1.0231,732,-2.5139,-0.7716
Detection,Yellow-throated Warbler,Intercept,-1.4045,0.7624,-3.1879,-1.3652,-0.0613,1.0388,659,-2.7397,-0.2909
Detection,Acadian Flycatcher,day,0.0986,0.1299,-0.162,0.0974,0.3501,1.0097,1200,-0.1108,0.309
Detection,Alder Flycatcher,day,0.1548,0.1907,-0.2162,0.1515,0.5384,1.011,1200,-0.146,0.4681
Detection,American Crow,day,0.2758,0.1274,0.0261,0.2783,0.5125,1.0226,1200,0.0683,0.4826
Detection,American Goldfinch,day,0.1236,0.0948,-0.0643,0.1209,0.3082,1.0025,1200,-0.033,0.2791
Detection,American Kestrel,day,0.1259,0.1885,-0.2469,0.125,0.4948,0.9995,1672,-0.1835,0.4366
Detection,American Redstart,day,0.2591,0.1801,-0.0751,0.2534,0.6358,1.0061,1200,-0.0274,0.5698
Detection,American Robin,day,0.1985,0.1031,-0.0106,0.1987,0.4087,1.0084,1200,0.0309,0.3653
Detection,American Woodcock,day,0.1477,0.1943,-0.2175,0.1477,0.5366,1.0007,1200,-0.1613,0.4713
Detection,Barred Owl,day,0.1989,0.1841,-0.1593,0.1993,0.5642,1.0188,1302,-0.0924,0.5102
Detection,Bald Eagle,day,0.1948,0.1886,-0.1723,0.1922,0.5686,1.0088,1200,-0.1007,0.5019
Detection,Bank Swallow,day,0.141,0.1906,-0.2373,0.1405,0.5087,1.0075,1200,-0.1695,0.4358
Detection,Baltimore Oriole,day,0.0835,0.1209,-0.1618,0.0795,0.3294,1.002,1200,-0.1202,0.2819
Detection,Barn Swallow,day,0.0631,0.1707,-0.274,0.061,0.395,1.0233,1200,-0.2264,0.3399
Detection,Black-capped Chickadee,day,0.0724,0.0915,-0.1093,0.0735,0.245,1.0096,1200,-0.0766,0.2151
Detection,Belted Kingfisher,day,0.1565,0.1543,-0.1588,0.1595,0.4464,1.0025,1200,-0.1037,0.4088
Detection,Blue-gray Gnatcatcher,day,-0.0466,0.1115,-0.2621,-0.0479,0.1718,1.0093,1200,-0.229,0.1348
Detection,Brown-headed Cowbird,day,0.3673,0.0988,0.1788,0.3687,0.5529,1.002,1200,0.2049,0.5261
Detection,Blue-headed Vireo,day,0.1432,0.1911,-0.2252,0.1477,0.5038,1.0073,1200,-0.1828,0.4529
Detection,Blue Jay,day,0.0628,0.0956,-0.1202,0.061,0.2445,1.0074,1200,-0.0973,0.2169
Detection,Bobolink,day,0.1557,0.2006,-0.2438,0.1543,0.5544,1.0007,1200,-0.1857,0.481
Detection,Brown Creeper,day,0.178,0.1771,-0.1775,0.1811,0.5287,1.0122,1200,-0.1129,0.4592
Detection,Brown Thrasher,day,0.1293,0.1908,-0.2394,0.1331,0.5144,1.0037,1092,-0.1882,0.4368
Detection,Black-throated Green Warbler,day,0.1595,0.1965,-0.2156,0.1617,0.5583,1.0111,1200,-0.1636,0.4785
Detection,Broad-winged Hawk,day,0.1484,0.1904,-0.2413,0.1524,0.5318,0.9993,1116,-0.166,0.4685
Detection,Blue-winged Warbler,day,0.1561,0.1892,-0.2066,0.1578,0.5257,1.0033,1200,-0.1517,0.4649
Detection,Canada Goose,day,0.0339,0.1743,-0.2971,0.0407,0.3792,1.0063,943,-0.2509,0.3244
Detection,Carolina Wren,day,0.4324,0.1389,0.1634,0.4303,0.7192,1.0065,1069,0.2114,0.6742
Detection,Cedar Waxwing,day,0.2097,0.1273,-0.0452,0.2059,0.4551,0.9999,1188,-0.0052,0.4169
Detection,Cerulean Warbler,day,0.1511,0.1947,-0.2362,0.152,0.5287,1.0025,1200,-0.1582,0.4796
Detection,Chipping Sparrow,day,0.2403,0.1375,-0.0231,0.2423,0.5171,1.0259,1200,0.0169,0.4611
Detection,Chimney Swift,day,0.0787,0.1125,-0.1357,0.078,0.308,1.0017,1485,-0.1078,0.2574
Detection,Cliff Swallow,day,0.1697,0.1842,-0.1976,0.172,0.5239,1.0043,1200,-0.1416,0.483
Detection,Common Grackle,day,0.3979,0.1222,0.1662,0.3953,0.6522,1.0132,1200,0.1997,0.6016
Detection,Cooper's Hawk,day,0.2095,0.1771,-0.1385,0.2106,0.5531,1.0231,1200,-0.0852,0.5025
Detection,Common Yellowthroat,day,0.1218,0.1462,-0.1653,0.1223,0.4243,1.0059,1200,-0.1246,0.3708
Detection,Dark-eyed Junco,day,0.0171,0.1786,-0.3546,0.0249,0.3473,1.0008,1200,-0.2964,0.3007
Detection,Downy Woodpecker,day,0.3473,0.0991,0.1543,0.3478,0.537,0.9994,1200,0.185,0.5131
Detection,Eastern Bluebird,day,0.1384,0.1414,-0.1378,0.1362,0.4105,1.0004,1200,-0.1013,0.3627
Detection,Eastern Kingbird,day,0.0506,0.1784,-0.2953,0.0543,0.3817,1.0003,1200,-0.2354,0.3519
Detection,Eastern Meadowlark,day,0.1104,0.2013,-0.3062,0.1139,0.5019,1.0047,1103,-0.2216,0.4254
Detection,Eastern Phoebe,day,-0.0853,0.1945,-0.4505,-0.0828,0.2973,1.0038,1200,-0.3877,0.2299
Detection,Eastern Towhee,day,0.1447,0.1517,-0.1573,0.1454,0.442,1.0037,1200,-0.0981,0.3883
Detection,Eastern Wood-Pewee,day,0.3671,0.1041,0.1791,0.3655,0.5767,1.0016,1200,0.2075,0.5415
Detection,European Starling,day,0.0247,0.1577,-0.2911,0.032,0.3039,1.0016,1200,-0.2459,0.2757
Detection,Field Sparrow,day,0.1501,0.1917,-0.2314,0.1531,0.5257,1.0006,1180,-0.1756,0.4541
Detection,Great Blue Heron,day,0.0814,0.1784,-0.2621,0.0862,0.4252,1.0012,1504,-0.2257,0.3828
Detection,Great Crested Flycatcher,day,0.0853,0.1048,-0.1257,0.0864,0.2819,0.9994,1200,-0.0881,0.2496
Detection,Great Horned Owl,day,0.1706,0.1915,-0.227,0.1683,0.5468,1.0055,1200,-0.1407,0.4864
Detection,Gray Catbird,day,0.1427,0.1172,-0.0908,0.1463,0.366,1.0056,1582,-0.0554,0.3302
Detection,Green Heron,day,0.1389,0.1983,-0.2827,0.1426,0.521,1.0041,1200,-0.2018,0.4517
Detection,Hairy Woodpecker,day,0.0755,0.126,-0.1757,0.0741,0.3162,1.0025,1200,-0.1286,0.2835
Detection,Herring Gull,day,0.1133,0.1971,-0.2865,0.1225,0.4912,1.0067,1200,-0.2042,0.4216
Detection,Hermit Thrush,day,0.101,0.1953,-0.2825,0.1023,0.4777,1.0053,1200,-0.2255,0.412
Detection,House Finch,day,0.1856,0.1424,-0.0998,0.1853,0.4573,1.0038,1200,-0.0589,0.4133
Detection,House Sparrow,day,0.0428,0.1519,-0.2631,0.0467,0.3435,1.0057,1200,-0.21,0.2898
Detection,Hooded Warbler,day,0.0571,0.146,-0.2221,0.0572,0.3382,1.0051,1200,-0.1793,0.292
Detection,House Wren,day,-0.0729,0.1284,-0.3267,-0.0702,0.1752,1.0012,1200,-0.2888,0.1382
Detection,Indigo Bunting,day,0.19,0.128,-0.0554,0.1899,0.447,1.0026,1200,-0.0222,0.4105
Detection,Killdeer,day,0.056,0.1881,-0.3172,0.0576,0.3994,1.0043,1200,-0.2546,0.355
Detection,Louisiana Waterthrush,day,0.116,0.1744,-0.2203,0.1084,0.466,0.9992,1200,-0.1658,0.4054
Detection,Mallard,day,0.1845,0.1802,-0.157,0.1846,0.5571,1.0014,1200,-0.1079,0.4796
Detection,Mourning Dove,day,0.1588,0.155,-0.1401,0.1529,0.4773,1.0001,1200,-0.0912,0.4193
Detection,Northern Cardinal,day,0.2735,0.0982,0.0827,0.2746,0.4557,1.0025,1105,0.107,0.4319
Detection,Northern Flicker,day,0.2229,0.1235,-0.0176,0.2252,0.4677,1.0049,1270,0.0259,0.4268
Detection,Northern Parula,day,0.1401,0.1913,-0.2682,0.1474,0.4926,1.0044,1302,-0.1947,0.4449
Detection,Northern Rough-winged Swallow,day,0.0534,0.1752,-0.3095,0.0581,0.388,0.9996,1200,-0.2405,0.3437
Detection,Orchard Oriole,day,0.242,0.1737,-0.1047,0.245,0.5967,1.0038,1200,-0.0377,0.5371
Detection,Ovenbird,day,0.1345,0.1834,-0.2181,0.1314,0.4997,0.9997,1667,-0.1569,0.4412
Detection,Pileated Woodpecker,day,0.1726,0.1249,-0.0609,0.1726,0.4227,1.0012,1157,-0.0322,0.3837
Detection,Purple Finch,day,0.1579,0.1877,-0.2041,0.1617,0.5314,1,1200,-0.1515,0.4636
Detection,Purple Martin,day,0.1504,0.1926,-0.2434,0.1569,0.5312,1.0023,1200,-0.165,0.4727
Detection,Rose-breasted Grosbeak,day,0.19,0.1351,-0.0729,0.1884,0.4645,1.0036,1200,-0.0237,0.4086
Detection,Ring-billed Gull,day,0.0756,0.1694,-0.2487,0.0833,0.405,1.0067,1200,-0.2062,0.34
Detection,Red-breasted Nuthatch,day,0.1516,0.2019,-0.2571,0.1478,0.5503,1.0126,1200,-0.188,0.4774
Detection,Red-bellied Woodpecker,day,0.304,0.0928,0.1197,0.3019,0.4813,1.0016,1193,0.1455,0.4586
Detection,Red-eyed Vireo,day,0.0933,0.1003,-0.0941,0.0907,0.2963,1.0053,1200,-0.0651,0.2646
Detection,Red-headed Woodpecker,day,0.2552,0.1811,-0.0847,0.25,0.6102,1.0004,1200,-0.033,0.568
Detection,Rock Pigeon,day,0.1358,0.1957,-0.2678,0.137,0.54,1.0005,1200,-0.1855,0.4507
Detection,Red-shouldered Hawk,day,0.0209,0.1654,-0.323,0.03,0.3223,1.0162,1200,-0.2537,0.273
Detection,Red-tailed Hawk,day,0.2736,0.1655,-0.057,0.2773,0.6062,1.0009,1200,0.0019,0.5463
Detection,Ruby-throated Hummingbird,day,0.3801,0.141,0.1119,0.3788,0.6603,1.0187,1200,0.1629,0.6246
Detection,Red-winged Blackbird,day,0.2444,0.1374,-0.0399,0.2454,0.4948,1.0015,1475,0.0194,0.4566
Detection,Savannah Sparrow,day,0.1181,0.1954,-0.2763,0.1216,0.506,1.0001,1200,-0.2083,0.4512
Detection,Scarlet Tanager,day,0.0283,0.1184,-0.1939,0.0304,0.2624,1.0016,1200,-0.1588,0.2176
Detection,Song Sparrow,day,0.1966,0.1187,-0.0316,0.1915,0.4472,1.0005,1200,0.0096,0.3906
Detection,Swamp Sparrow,day,0.1754,0.1891,-0.1932,0.1689,0.5411,1.0065,1200,-0.1327,0.4755
Detection,Tennessee Warbler,day,0.1543,0.1983,-0.2366,0.1573,0.5376,1.0063,1332,-0.1849,0.4678
Detection,Tree Swallow,day,0.1621,0.191,-0.2358,0.1578,0.5437,1.0017,1281,-0.1592,0.4862
Detection,Tufted Titmouse,day,0.381,0.0953,0.1928,0.3797,0.5694,1.0029,1311,0.2217,0.542
Detection,Turkey Vulture,day,0.0614,0.1675,-0.2675,0.0646,0.3712,1.0039,1200,-0.2295,0.3342
Detection,Veery,day,0.2025,0.1713,-0.1325,0.1966,0.5545,1.0064,1200,-0.0712,0.4931
Detection,Virginia Rail,day,0.1511,0.1936,-0.2239,0.1488,0.5321,1.003,1200,-0.1634,0.4742
Detection,Warbling Vireo,day,0.2303,0.155,-0.0716,0.2332,0.5427,1.0013,1200,-0.0273,0.4853
Detection,White-breasted Nuthatch,day,0.1409,0.0956,-0.0542,0.1409,0.3141,1.0052,1200,-0.0248,0.2914
Detection,White-eyed Vireo,day,0.2214,0.1905,-0.1614,0.2197,0.5878,1.0018,1200,-0.0934,0.535
Detection,Willow Flycatcher,day,0.0734,0.1963,-0.3209,0.0721,0.4324,1.0048,1200,-0.2409,0.3857
Detection,Wild Turkey,day,0.1162,0.1834,-0.2628,0.1182,0.4775,1.0142,1200,-0.1851,0.4096
Detection,Winter Wren,day,0.104,0.2001,-0.3012,0.111,0.4837,0.9995,1323,-0.241,0.4273
Detection,Wood Duck,day,0.1731,0.1901,-0.2018,0.1685,0.5375,1.0038,1200,-0.1379,0.4693
Detection,Wood Thrush,day,0.1821,0.111,-0.0391,0.1823,0.3931,1.0076,1200,0.0048,0.3656
Detection,Yellow-billed Cuckoo,day,0.1904,0.1809,-0.1687,0.1925,0.5317,1.0014,1200,-0.103,0.4812
Detection,Yellow Warbler,day,0.1565,0.1385,-0.1216,0.1544,0.4208,1.0016,1099,-0.0736,0.3866
Detection,Yellow-throated Vireo,day,0.2005,0.1719,-0.1458,0.1972,0.5379,1.0007,1100,-0.0861,0.4785
Detection,Yellow-throated Warbler,day,0.1073,0.1801,-0.272,0.1117,0.4474,1.0124,1200,-0.1984,0.4009
